C,Average Error,STD Error
0.01,3.9469034054764727,0.8762272388398574
0.1,3.9878991786708915,0.8924501019948211
1.0,3.9610398789917896,0.8595564896860864
10.0,18.059344915817302,12.917100237962618
100.0,18.83449488024051,13.606109834668157
