C,Average Error,STD Error
0.01,39.4421747550856,0.5462035311764356
0.1,39.36112564026445,0.6234578378082557
1.0,40.552830357605664,0.9851714602223477
10.0,42.09700448126211,0.5401649935241294
100.0,9.336198325299105,6.123205013146657
