C,Average Error,STD Error
0.01,3.4170683781223943,0.6849464390484047
0.1,3.425832991701892,0.673283058598839
1.0,3.425832991701892,0.673283058598839
10.0,9.2215044035115,3.230480264922198
100.0,11.926942704872847,10.693141119772369
