C,Average Error,STD Error
0.01,3.888095675652752,0.7025002992972486
0.1,3.9033630670492947,0.71523817098108
1.0,3.896577559761942,0.6907895075266114
10.0,15.173242482930211,10.61158286380561
100.0,20.65989058369499,15.011303435579658
